OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB,if_pandemic
66389920,,572600,0.0,,0.0,2.0,,Null,2018/2019,MAIN ROAD,LYNDHURST ROAD,,Non-Injury Crash,No,2018,,South,,0,,Flat,,,,,,Bright sun,1992100,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66389925,,574303,0.0,,0.0,1.0,,South,2017/2018,SH 1N,ABATTOIRS,,Non-Injury Crash,Yes,2017,,North,,0,,Hill Road,,,,,,Bright sun,2088705,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,80.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,1.0,,,Fine,Strong wind,0
66389952,,574303,0.0,,0.0,3.0,,North,2018/2019,01N-1068-I,ONSLOW RAIL OBR,,Non-Injury Crash,Yes,2019,,South,,0,,Flat,,,,,,Overcast,2090402,0,0.0,0.0,8.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,100.0,,Off,0.0,0.0,60.0,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Fine,Null,0
66389977,,573101,0.0,0.0,0.0,2.0,0.0,South,2017/2018,WILLIS ST,BOULCOTT ST,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2131300,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,30.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
66389988,,572900,0.0,,0.0,2.0,,South,2018/2019,THORNDON QUAY,TINAKORI ROAD,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,2117901,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390038,,577102,0.0,,0.0,1.0,,Null,2018/2019,MONORGAN ROAD,BROADWAY,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Bright sun,2215400,0,1.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Stop,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390080,,574800,0.0,,0.0,2.0,,West,2017/2018,KARORI ROAD,READING ST,,Non-Injury Crash,No,2018,,West,,0,,Hill Road,,,,,,Bright sun,2107700,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390096,,573200,0.0,0.0,0.0,2.0,0.0,West,2017/2018,ESSEX ST,DEVON ST,,Non-Injury Crash,No,2018,0.0,East,0.0,0,0.0,Hill Road,0.0,,1.0,,0.0,Overcast,2157300,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
66390118,,574200,0.0,0.0,0.0,0.0,0.0,West,2018/2019,RAJKOT TERRACE,ORISSA CRESCENT,,Non-Injury Crash,No,2018,0.0,East,0.0,0,1.0,Hill Road,0.0,,0.0,,0.0,Overcast,2087700,0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
66390122,,574402,1.0,,0.0,0.0,,West,2018/2019,NGAIO GORGE RD,KAIWHARAWHARA ROAD,,Serious Crash,No,2019,,East,,0,,Hill Road,,,,,,Bright sun,2098400,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,1,,50.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,1.0,,,Fine,Null,0
66390139,,573101,0.0,0.0,0.0,1.0,0.0,South,2018/2019,CUBA ST,WAKEFIELD STREET,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Null,0.0,,0.0,,0.0,Bright sun,2131200,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,10.0,0.0,Off,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,0
66390183,45.0,573101,0.0,,0.0,2.0,,Null,2017/2018,GHUZNEE ST,VICTORIA ST,,Non-Injury Crash,No,2018,,East,,0,,Flat,,,,,,Dark,2131700,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390208,,577000,0.0,,0.0,1.0,,Null,2018/2019,TIRANGI ROAD,KINGSFORD SMITH ST,,Minor Crash,No,2018,,East,,0,,Flat,,,,,,Overcast,2175502,1,0.0,0.0,2.0,,,0.0,,,1.0,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Stop,,,,,0.0,0.0,Urban,0.0,,,Light rain,Strong wind,0
66390252,,577700,0.0,0.0,0.0,1.0,1.0,North,2017/2018,TAKARAU GORGE ROAD,MAKARA ROAD,,Non-Injury Crash,No,2018,0.0,West,1.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2116900,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,60.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
66390282,,577302,0.0,,0.0,2.0,,Null,2017/2018,TAUHINU ROAD,REX ST,,Non-Injury Crash,No,2018,,South,,0,,Flat,,Easter,,,,Bright sun,2205701,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390382,,574001,0.0,0.0,0.0,3.0,0.0,East,2018/2019,GLANMIRE ROAD,BLACK ROCK ROAD,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2076100,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
66390460,,576100,0.0,0.0,0.0,2.0,0.0,North,2017/2018,HOUGHTON BAY ROAD,CAVE ROAD,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Flat,0.0,Queens Birthday,0.0,,0.0,Overcast,2194400,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
66390500,,573300,0.0,,0.0,1.0,,Null,2017/2018,WALLACE ST,ROLLESTON ST,,Non-Injury Crash,No,2018,,North,,0,,Hill Road,,,,,,Bright sun,2145100,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,1.0,0.0,Urban,0.0,,,Null,Null,0
66390602,,573101,0.0,,0.0,1.0,,Null,2019/2020,VIVIAN STREET,WILLIS STREET,,Minor Crash,Yes,2019,,South,,0,,Flat,,,,,,Dark,2131900,1,0.0,0.0,4.0,,,0.0,,,1.0,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390619,,573000,0.0,,0.0,1.0,,Null,2017/2018,BOULCOTT ST,WILLIS ST,,Non-Injury Crash,No,2018,,East,,0,,Flat,,,,,,Overcast,2128400,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,1.0,,,Light rain,Null,0
66390629,,573101,0.0,,0.0,2.0,,Null,2018/2019,TORY STREET,VIVIAN STREET,,Minor Crash,No,2019,,South,,0,,Hill Road,,,,,,Overcast,2136500,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390631,,573101,0.0,,0.0,3.0,,South,2018/2019,KENT TCE,HOME STREET,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Overcast,2136500,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390633,,573101,0.0,,0.0,1.0,,Null,2018/2019,SH 1N,KNIGGES AVENUE,,Minor Crash,Yes,2018,,East,,0,,Hill Road,,,,,,Dark,2133700,1,0.0,1.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390672,,577700,0.0,0.0,0.0,2.0,1.0,South,2018/2019,SOUTH MAKARA RD,OTERANGA BAY ROAD,,Non-Injury Crash,No,2018,0.0,Null,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2116700,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,0
66390702,,576903,0.0,,0.0,2.0,,South,2018/2019,KILBIRNIE CRESCENT,SH 1N,,Non-Injury Crash,No,2018,,West,,0,,Flat,,,,,,Dark,2180400,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390721,,574701,0.0,0.0,0.0,1.0,1.0,North,2018/2019,CHURCHILL DR,BLACKBRIDGE ROAD,,Minor Crash,No,2019,0.0,South,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Overcast,2097900,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
66390746,,572900,0.0,,0.0,0.0,,North,2018/2019,TINAKORI ROAD,HAWKESTONE STREET,,Non-Injury Crash,No,2018,,South,,0,,Null,,,,,,Unknown,2121000,0,0.0,0.0,8.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,2.0,,,Null,Null,0
66390751,,573000,0.0,0.0,0.0,1.0,0.0,Null,2018/2019,"35 Pembroke Street, Highbury, Palmerston North",,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Overcast,2127400,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,1.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
66390761,,573700,0.0,,0.0,2.0,,East,2017/2018,BRODERICK ROAD,BOULD ST,,Non-Injury Crash,No,2018,,West,,0,,Flat,,,,,,Bright sun,2082900,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,80.0,,Null,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Open,0.0,,,Fine,Null,0
66390764,,575100,0.0,0.0,0.0,2.0,0.0,North,2018/2019,KARORI RD,SOUTH KARORI ROAD,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2116100,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Off,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
66390765,,573400,0.0,0.0,0.0,1.0,0.0,West,2018/2019,PATERSON STREET,AUSTIN TERRACE,,Serious Crash,No,2019,0.0,East,0.0,0,1.0,Hill Road,0.0,,0.0,,0.0,Dark,2143300,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,2,0.0,50.0,0.0,On,1.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
66390767,,576001,0.0,0.0,0.0,2.0,0.0,East,2018/2019,SOUTHERN CROSS CRES,Severn Street,,Non-Injury Crash,No,2019,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2188601,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain,Null,0
66390773,,573101,0.0,0.0,0.0,2.0,0.0,West,2018/2019,WAKEFIELD STREET,TORY STREET,,Non-Injury Crash,No,2019,0.0,Null,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Unknown,2135600,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,1-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,0
66390779,,574002,0.0,,0.0,1.0,,East,2018/2019,002-0962/12.85-I,RAILYARD ENTRY,,Non-Injury Crash,Yes,2019,,West,,0,,Flat,,,,,,Bright sun,2078302,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,1.0,,,Fine,Null,0
66390796,,576901,0.0,0.0,0.0,1.0,0.0,South,2018/2019,BAY RD,RONGOTAI ROAD,,Non-Injury Crash,No,2018,0.0,West,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2178400,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
66390823,,573101,0.0,,0.0,2.0,,Null,2018/2019,CAMBRIDGE TERRACE,SLIP ROAD,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Dark,2137000,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,On,0.0,1.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390917,,575300,0.0,,0.0,1.0,,North,2018/2019,GLASGOW STREET,KELBURN PARADE,,Non-Injury Crash,No,2018,,North,,0,,Hill Road,,,,,,Bright sun,2154600,0,0.0,1.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66390928,,573101,0.0,,0.0,1.0,,East,2018/2019,WEBB ST,WILLIS ST,,Non-Injury Crash,No,2018,,Null,,0,,Null,,,,,,Dark,2132900,0,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Null,,0.0,0,,,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,1.0,Urban,0.0,,,Null,Null,0
66390939,,574002,0.0,,0.0,2.0,,West,2018/2019,SH 1N,CENTENNIAL SBD,,Minor Crash,Yes,2018,,East,,0,,Hill Road,,,,,,Overcast,2078304,1,0.0,0.0,6.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,80.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,1.0,0.0,Open,2.0,,,Fine,Null,0
66390944,,572900,1.0,,0.0,0.0,,North,2018/2019,THORNDON QUAY,DAVIS ST,,Minor Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,2118400,1,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,1.0,,,Fine,Null,0
66390971,,573526,0.0,,0.0,2.0,,North,2017/2018,SH 2,RAILYARD ENTRY,,Non-Injury Crash,Yes,2018,,South,,0,,Flat,,,,,,Dark,2077503,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,100.0,,On,1.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Open,0.0,,,Heavy rain,Strong wind,0
66390972,,572900,0.0,0.0,0.0,2.0,0.0,East,2017/2018,AITKEN ST,HILL ST,,Non-Injury Crash,No,2018,0.0,East,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Bright sun,2121400,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
66390996,,574100,0.0,,0.0,2.0,,North,2018/2019,BANNISTER AVE,ATUA STREET,,Non-Injury Crash,No,2018,,Null,,0,,Flat,,,,,,Bright sun,2084800,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66391058,,573101,0.0,,1.0,1.0,,South,2017/2018,WILLIS ST,PALMER ST,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Overcast,2132400,0,0.0,0.0,4.0,,,0.0,,,,,,Wellington Region,Nil,1-way,Sealed,,0.0,0,,50.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66391064,,576301,0.0,,0.0,1.0,,Null,2018/2019,RINTOUL ST,WARIPORI ST,,Minor Crash,No,2018,,South,,0,,Flat,,,,,,Dark,2165800,1,1.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66391115,,574303,0.0,0.0,0.0,6.0,0.0,West,2018/2019,01N-1068-I,ONSLOW RAIL OBR,,Non-Injury Crash,Yes,2018,0.0,South,0.0,0,0.0,Flat,1.0,,0.0,,0.0,Bright sun,2090402,0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,100.0,0.0,Off,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,0
66391178,,573000,1.0,,0.0,1.0,,Null,2018/2019,CUSTOMHOUSE QUAY,LADY ELIZABETH LANE,,Non-Injury Crash,No,2018,,South,,0,,Flat,,,,,,Bright sun,2124300,0,0.0,0.0,6.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66391200,,576500,0.0,0.0,0.0,2.0,0.0,South,2017/2018,ADELAIDE ROAD,ALFRED ST,,Non-Injury Crash,No,2018,0.0,South,0.0,0,0.0,Flat,0.0,,0.0,,0.0,Dark,2148000,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine,Null,0
66391216,,573000,0.0,,0.0,1.0,,North,2018/2019,SH 1,NORTH PORTAL SBD,,Non-Injury Crash,No,2018,,Null,,0,,Null,,,,,,Unknown,2127400,0,0.0,0.0,0.0,,,0.0,,,,,,Wellington Region,Nil,Null,Null,,0.0,0,,,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,1.0,Urban,0.0,,,Null,Null,0
66391236,,573101,1.0,,0.0,1.0,,South,2018/2019,VICTORIA ST,FELTEX LANE,,Minor Crash,No,2019,,South,,0,,Flat,,,,,,Twilight,2131500,1,0.0,0.0,3.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,Off,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66391264,,573903,0.0,0.0,0.0,1.0,0.0,North,2017/2018,BATCHELOR ST,GAHAGAN WAY,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Bright sun,2073800,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine,Null,0
66391268,,573101,0.0,,0.0,2.0,,North,2017/2018,CUBA ST,VIVIAN ST,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Dark,2131800,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Heavy rain,Null,0
66391303,,576200,0.0,0.0,0.0,1.0,0.0,West,2017/2018,WARIPORI ST, RINTOUL STREET,,Non-Injury Crash,No,2018,0.0,West,0.0,0,0.0,Hill Road,0.0,,0.0,,0.0,Dark,2171700,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,1.0,Urban,0.0,0.0,0.0,Null,Null,0
66391336,,573000,0.0,0.0,0.0,0.0,0.0,North,2017/2018,THE TERRACE,AURORA TERRACE,,Non-Injury Crash,No,2018,0.0,North,0.0,0,0.0,Null,0.0,,0.0,,0.0,Bright sun,2123902,0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,Null,1.0,0.0,,47,Wellington City,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Null,Null,0
66391342,,577102,0.0,,0.0,2.0,,West,2018/2019,BROADWAY,GLAMIS AVENUE,,Non-Injury Crash,No,2018,,East,,0,,Flat,,,,,,Bright sun,2214600,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Nil,2-way,Sealed,,0.0,0,,30.0,,Null,0.0,0.0,,47,Wellington City,Unknown,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66391359,,574100,0.0,,0.0,3.0,,South,2018/2019,JOHNSONVILLE OFF RAMP,JOHNSONVILLE ROAD,,Non-Injury Crash,No,2018,,South,,0,,Flat,,,,,,Dark,2084600,0,0.0,0.0,2.0,,,0.0,,,,,,Wellington Region,Motorway ramp,1-way,Sealed,,0.0,0,,50.0,,On,0.0,0.0,,47,Wellington City,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine,Null,0
66391377,,574304,0.0,0.0,0.0,1.0,0.0,Null,2018/2019,BURMA ROAD,KOHIMA DRIVE,,Non-Injury Crash,No,2018,0.0,North,0.0,0,1.0,Flat,0.0,,0.0,,0.0,Dark,2088800,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,50.0,0.0,On,0.0,0.0,,47,Wellington City,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Heavy rain,Null,0
66391394,,574302,0.0,0.0,0.0,3.0,0.0,West,2019/2020,01N-1068-I,ONSLOW OBR,,Minor Crash,Yes,2019,0.0,South,0.0,0,0.0,Flat,1.0,,0.0,,0.0,Twilight,2090604,2,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,Wellington Region,Nil,2-way,Sealed,0.0,0.0,0,0.0,100.0,0.0,On,0.0,0.0,,47,Wellington City,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine,Null,0
